Kms_Driven,modelYear,centralVariantId,variantName,price,Mileage,Engine_Displacement,Max Power,Max Torque,No of Cylinder,BoreX Stroke,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Turning Radius,Front Brake Type,Rear Brake Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed,city,bt,oem,model,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Color,Engine Type,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Tyre Type
18,2020,7520,69.81260057098365,1748999,11.67,1451,141.0,250.0,4.0,72.6523747368421,4720.0,1835.0,1760.0,2750.0,1458.3461457676958,1459.0579069277742,1820.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,18,5.0,192.0,155.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,16,123,73,2,4,4,47,1,0,138,101,3,49,3,0,40,12,4,23
60,2019,4320,69.81260057098365,399000,20.51,998,67.0,90.0,3.0,69.0,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,895.0,1350.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,180.0,12.667795612627074,18.6,152.0,2,2,20,184,105,2,4,3,71,1,0,9,295,3,49,0,0,8,12,4,19
40,2018,1053,1.5,449000,25.83,1498,99.0,215.0,4.0,72.6523747368421,3995.0,1695.0,1525.0,2491.0,1492.0,1484.0,1023.0,1663.445324881141,4.9,236.0,185.39999999999998,14,4.0,175.14117647058825,359.0,16.0,10.75,170.0,2,8,6,49,123,2,1,3,47,1,1,116,380,8,7,3,0,8,12,4,13
68,2018,3946,69.81260057098365,300000,23.95,998,67.05,90.0,3.0,72.6523747368421,3545.0,1515.0,1475.0,2360.0,1295.0,1290.0,779.0,1210.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,177.0,12.667795612627074,13.3,145.0,2,2,20,156,176,2,4,3,71,1,1,138,289,3,53,0,0,8,12,4,26
40,2017,10323,69.81260057098365,449000,20.89,1197,81.8,113.0,4.0,72.6523747368421,3700.0,1690.0,1595.0,2435.0,1458.3461457676958,1459.0579069277742,840.0,1663.445324881141,4.7,236.0,185.39999999999998,15,5.0,175.14117647058825,260.0,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,172,51,2,4,3,66,3,1,9,453,3,49,0,0,8,12,1,23
37,2014,6740,69.81260057098365,295000,21.79,998,67.05,90.0,3.0,73.0,3655.0,1620.0,1675.0,2435.0,1458.3461457676958,1459.0579069277742,805.0,1340.0,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,341.0,12.667795612627074,18.6,175.7024856765095,2,2,20,184,137,2,4,3,65,1,1,57,295,3,49,0,0,8,12,4,22
21,2018,7079,69.81260057098365,649000,21.21,1197,81.8,113.0,4.0,72.6523747368421,3995.0,1735.0,1515.0,2450.0,1530.0,1520.0,860.0,1315.0,4.8,236.0,185.39999999999998,0,4.0,175.14117647058825,378.0,12.667795612627074,12.6,175.7024856765095,2,8,20,180,71,5,4,3,386,1,0,116,291,3,49,0,0,8,12,4,26
74,2013,1568,69.81260057098365,274000,20.36,1197,78.9,111.7,4.0,71.0,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,930.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,13,4.0,175.14117647058825,361.810963801579,10.5,12.854019118869493,175.7024856765095,2,2,9,89,136,4,4,3,45,1,1,138,319,4,49,0,0,8,12,4,26
48,2019,3925,69.81260057098365,375000,24.7,796,47.3,69.0,3.0,72.6523747368421,3430.0,1515.0,1475.0,2360.0,1295.0,1290.0,725.0,1185.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,177.0,12.667795612627074,19.0,140.0,2,2,20,155,211,2,4,3,388,1,1,57,251,3,53,0,0,8,12,4,19
96,2017,1217,69.81260057098365,801000,18.0,1497,117.3,145.0,4.0,73.0,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1085.0,1663.445324881141,5.3,236.0,185.39999999999998,15,4.0,175.14117647058825,510.0,10.3,10.0,195.0,2,8,8,63,175,2,4,3,59,1,0,138,469,8,69,0,0,11,12,4,26
60,2018,1155,69.81260057098365,591000,25.8,1498,98.6,200.0,4.0,72.6523747368421,3990.0,1680.0,1505.0,2405.0,1458.3461457676958,1459.0579069277742,1065.0,1663.445324881141,4.7,236.0,185.39999999999998,0,4.0,175.14117647058825,400.0,12.667795612627074,17.0,140.0,2,8,8,59,227,5,1,3,404,1,1,116,471,3,6,3,0,8,12,4,26
36,2017,4174,69.81260057098365,434000,20.4,1197,83.11,113.0,4.0,73.0,3840.0,1735.0,1530.0,2450.0,1458.3461457676958,1459.0579069277742,855.0,1315.0,4.8,236.0,185.39999999999998,0,5.0,175.14117647058825,204.0,11.0,12.6,165.0,2,2,20,179,140,4,4,3,388,1,1,138,291,3,49,0,0,8,12,4,19
39,2017,5719,1.3,699000,28.09,1248,88.5,200.0,4.0,69.6,4490.0,1730.0,1485.0,2650.0,1495.0,1505.0,1135.0,1595.0,5.4,236.0,185.39999999999998,15,4.0,175.14117647058825,510.0,10.1,15.0,190.0,2,8,20,163,140,2,1,3,69,1,1,138,213,3,4,3,0,8,12,4,23
52,2013,4350,69.81260057098365,271000,18.9,998,67.1,90.0,3.0,72.6523747368421,3595.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,1350.0,4.6,236.0,185.39999999999998,14,4.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,184,189,4,4,3,388,1,1,116,289,3,49,0,0,8,12,4,23
13,2022,6742,1.2,555000,21.5,1197,81.8,113.0,4.0,69.0,3655.0,1620.0,1675.0,2435.0,1458.3461457676958,1459.0579069277742,830.0,1340.0,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,341.0,12.667795612627074,18.6,152.0,2,2,20,184,127,2,4,3,388,1,1,57,297,3,49,0,0,8,12,4,19
72,2018,8978,1.4,825000,22.1,1396,88.7,219.7,4.0,72.6523747368421,4270.0,1780.0,1665.0,2590.0,1458.3461457676958,1459.0579069277742,1240.0,1663.445324881141,5.3,236.0,185.39999999999998,0,5.0,190.0,400.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,9,73,123,2,1,3,49,1,1,138,420,3,6,0,0,21,12,4,13
62,2017,7352,1.5,599000,15.9,1496,120.69,149.0,3.0,79.0,3998.0,1765.0,1647.0,2519.0,1458.3461457676958,1459.0579069277742,1246.0,1660.0,5.3,236.0,185.39999999999998,16,5.0,175.14117647058825,352.0,11.0,12.854019118869493,175.7024856765095,2,7,6,50,70,2,4,3,47,1,1,116,396,3,23,0,0,8,12,1,26
34,2017,5417,1.5,480999,16.78,1496,88.73,132.0,4.0,2.85,4369.0,1695.0,1510.0,2550.0,1458.3461457676958,1459.0579069277742,945.0,1663.445324881141,4.9,236.0,185.39999999999998,0,4.0,175.14117647058825,595.0,12.667795612627074,10.6,180.0,2,8,30,282,175,2,4,3,388,1,1,116,344,3,30,0,0,8,12,4,13
67,2015,1168,69.81260057098365,385000,18.0,1198,86.7,109.0,4.0,72.6523747368421,3990.0,1680.0,1505.0,2405.0,1458.3461457676958,1459.0579069277742,950.0,1663.445324881141,4.5,236.0,185.39999999999998,0,4.0,175.14117647058825,400.0,12.667795612627074,15.0,160.0,2,8,8,59,31,2,4,3,66,1,1,138,476,8,49,0,0,8,12,4,26
45,2019,6300,1.0,699000,18.78,999,75.0,95.0,3.0,74.5,3971.0,1682.0,1469.0,2469.0,1460.0,1456.0,1044.0,1500.0,4.97,236.0,185.39999999999998,15,5.0,175.14117647058825,280.0,10.5,14.2,165.0,2,2,31,300,124,2,4,3,69,1,1,138,332,3,49,0,0,8,12,4,26
64,2013,4210,69.81260057098365,331000,20.85,1197,83.14,115.0,4.0,73.0,3995.0,1695.0,1555.0,2430.0,1485.0,1495.0,945.0,1415.0,4.8,236.0,185.39999999999998,0,4.0,175.14117647058825,320.0,11.0,12.6,158.0,2,8,20,180,189,2,4,3,60,1,1,138,291,3,49,0,0,8,12,4,26
58,2013,438,69.81260057098365,178000,18.6,1199,79.4,108.0,4.0,72.6523747368421,3640.0,1595.0,1520.0,2375.0,1458.3461457676958,1459.0579069277742,990.0,1663.445324881141,4.85,236.0,185.39999999999998,14,5.0,175.14117647058825,170.0,12.667795612627074,12.854019118869493,175.7024856765095,2,2,2,27,136,2,4,3,69,3,1,116,368,3,49,0,0,8,12,4,26
48,2017,6432,1.6,925000,14.8,1591,121.3,151.0,4.0,72.6523747368421,4270.0,1780.0,1665.0,2590.0,1458.3461457676958,1459.0579069277742,1300.0,1663.445324881141,5.3,236.0,185.39999999999998,17,5.0,190.0,400.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,9,73,122,2,4,3,69,3,0,138,450,3,53,0,0,21,12,4,13
70,2013,4141,69.81260057098365,290000,18.5,1197,85.8,114.0,4.0,72.6523747368421,3775.0,1680.0,1620.0,2360.0,1470.0,1480.0,1015.0,1430.0,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,236.0,12.667795612627074,15.0,156.0,2,2,20,175,222,2,4,3,44,1,1,116,289,3,49,0,0,8,12,4,26
59,2017,5727,1.4,570000,19.12,1373,91.1,130.0,4.0,73.0,4490.0,1730.0,1485.0,2650.0,1495.0,1505.0,1030.0,1490.0,5.4,236.0,185.39999999999998,16,4.0,175.14117647058825,510.0,10.1,14.0,190.0,2,8,20,163,226,2,4,3,123,3,0,8,478,3,49,0,0,3,12,4,23
18,2022,7417,69.81260057098365,492000,31.59,796,40.36,60.0,3.0,72.6523747368421,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,850.0,1185.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,155,162,5,0,2,403,1,1,116,251,3,49,0,0,8,12,4,19
42,2018,6334,69.81260057098365,530000,19.0,1194,94.68,120.0,3.0,72.6523747368421,3954.0,1737.0,1570.0,2490.0,1458.3461457676958,1459.0579069277742,1031.0,1663.445324881141,5.0,236.0,185.39999999999998,0,5.0,175.14117647058825,257.0,11.2,12.854019118869493,175.7024856765095,2,2,6,55,141,4,4,3,47,3,1,116,50,3,49,0,0,16,12,4,13
68,2015,7921,1.5,465000,14.7,1496,120.69,149.0,3.0,79.0,3998.0,1765.0,1647.0,2519.0,1458.3461457676958,1459.0579069277742,1281.0,1705.0,5.3,236.0,185.39999999999998,16,4.0,175.14117647058825,352.0,11.0,12.854019118869493,175.7024856765095,2,7,6,50,224,2,4,3,71,3,0,138,396,3,23,0,0,21,12,1,26
18,2021,7073,69.81260057098365,351000,22.05,796,47.33,69.0,3.0,72.6523747368421,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,755.0,1185.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,155,89,5,4,3,69,1,1,116,251,3,49,0,0,8,12,4,19
55,2021,7584,69.81260057098365,515000,20.89,1197,81.8,113.0,4.0,72.6523747368421,3700.0,1690.0,1595.0,2435.0,1458.3461457676958,1459.0579069277742,840.0,1663.445324881141,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,260.0,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,172,144,4,4,3,122,1,1,116,453,3,49,0,0,8,12,1,23
20,2013,4310,69.81260057098365,225000,20.51,998,67.04,90.0,3.0,69.0,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,1350.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,180.0,12.667795612627074,18.6,152.0,2,2,20,184,11,4,4,3,409,1,1,55,295,3,49,0,0,8,12,4,19
53,2020,10070,69.81260057098365,620000,20.0,999,71.01,96.0,3.0,72.6523747368421,3991.0,1739.0,1643.0,2518.3531511570654,1527.0,1525.0,947.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,0,5.0,175.14117647058825,84.0,12.667795612627074,12.854019118869493,175.7024856765095,2,4,27,243,212,5,4,5,386,1,1,110,278,3,53,0,0,8,12,1,23
25,2018,5375,1.0,349000,23.01,999,67.0,91.0,3.0,72.6523747368421,3679.0,1579.0,1478.0,2422.0,1458.3461457676958,1459.0579069277742,730.0,1663.445324881141,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,300.0,12.667795612627074,13.9,155.8,2,2,27,238,141,2,4,3,69,1,1,116,344,3,53,0,0,8,12,4,26
87,2019,9064,1.4,1385000,14.1,1368,160.77,250.0,4.0,72.6523747368421,4395.0,1818.0,1640.0,2636.0,1458.3461457676958,1459.0579069277742,1562.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,18,5.0,175.14117647058825,408.0,12.667795612627074,9.99,186.69,2,7,12,101,142,2,4,3,47,1,0,116,66,3,4,3,0,44,5,4,6
58,2014,1188,69.81260057098365,290000,19.4,1198,86.8,109.0,4.0,72.6523747368421,3610.0,1680.0,1500.0,2345.0,1480.0,1465.0,925.0,1663.445324881141,4.5,236.0,185.39999999999998,0,5.0,175.14117647058825,175.0,12.667795612627074,14.5,164.0,2,2,8,61,206,2,4,3,50,1,1,116,475,8,64,0,0,8,12,4,26
75,2015,5229,69.81260057098365,285000,19.44,1198,67.0,104.0,3.0,72.6523747368421,3995.0,1635.0,1490.0,2450.0,1440.0,1445.0,1070.0,1663.445324881141,4.6,236.0,185.39999999999998,0,5.0,170.0,347.0,12.667795612627074,14.2,145.0,2,4,4,38,68,2,4,5,108,1,1,138,269,3,36,0,0,8,12,4,13
69,2013,2019,69.81260057098365,330000,14.8,1598,105.0,153.0,4.0,72.6523747368421,4384.0,1699.0,1466.0,2518.3531511570654,1458.3461457676958,1459.0579069277742,1121.0,1680.0,5.4,236.0,185.39999999999998,15,4.0,175.14117647058825,361.810963801579,1.0,12.854019118869493,183.0,2,8,31,305,205,2,4,3,62,1,0,138,269,3,49,0,0,112,19,4,26
20,2015,3744,69.81260057098365,549000,16.55,2498,105.0,247.0,4.0,94.0,3920.0,1726.0,1930.0,2430.0,1445.0,1346.0,1715.0,1663.445324881141,5.75,236.0,185.39999999999998,0,3.0,175.14117647058825,384.0,12.667795612627074,15.8,154.0,2,7,17,144,120,2,1,4,49,1,1,8,337,3,7,3,0,8,4,4,13
45,2020,7073,69.81260057098365,365000,22.05,796,47.33,69.0,3.0,72.6523747368421,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,755.0,1185.0,4.6,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,155,54,2,4,3,49,1,1,138,251,3,49,0,0,8,12,4,19
20,2021,8202,1.2,650000,26.55,1197,70.4,95.0,4.0,73.0,3995.0,1695.0,1555.0,2430.0,1485.0,1495.0,1045.0,1480.0,4.8,236.0,185.39999999999998,0,4.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,8,20,181,19,4,0,3,63,1,1,138,453,3,49,0,0,8,12,4,26
70,2015,4274,200.0,449000,23.65,1248,88.5,200.0,4.0,69.6,4300.0,1785.0,1595.0,2600.0,1458.3461457676958,1459.0579069277742,1215.0,1670.0,5.2,236.0,185.39999999999998,0,5.0,175.14117647058825,353.0,12.667795612627074,13.5,160.0,2,7,20,178,120,2,1,3,53,1,1,138,218,3,49,3,0,8,12,4,26
72,2017,1340,1.2,599000,19.0,1199,88.7,110.0,4.0,72.6523747368421,3955.0,1694.0,1544.0,2530.0,1458.3461457676958,1459.0579069277742,1066.0,1663.445324881141,5.1,236.0,185.39999999999998,15,5.0,175.14117647058825,354.0,12.667795612627074,13.7,172.0,2,2,8,66,226,2,4,3,47,1,0,138,476,8,64,0,0,8,12,4,26
7,2023,9298,6.0,4645000,12.04,1996,212.55,478.5,4.0,72.6523747368421,4985.0,1926.0,1867.0,2950.0,1458.3461457676958,1459.0579069277742,2600.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,19,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,7,16,121,20,2,1,4,409,1,0,57,226,3,49,2,0,68,8,1,23
25,2020,7376,69.81260057098365,499000,20.09,1199,84.82,113.0,3.0,72.6523747368421,3765.0,1677.0,1535.0,2400.0,1458.3461457676958,1459.0579069277742,1100.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095,2,2,29,273,106,2,4,3,47,1,1,116,38,3,49,0,0,18,12,1,23
19,2020,7187,450.0,8800000,18.8,3456,258.81,335.0,6.0,72.6523747368421,5000.0,1895.0,1700.0,2790.0,1640.0,1630.0,2195.0,2840.0,5.9,236.0,185.39999999999998,18,5.0,175.14117647058825,361.810963801579,13.0,7.7,175.7024856765095,2,7,15,118,160,2,4,3,62,1,0,8,109,3,16,0,0,68,9,1,26
11,2022,8693,1.0,1358000,18.07,999,113.98,178.0,3.0,72.6523747368421,4541.0,1752.0,1507.0,2651.0,1458.3461457676958,1459.0579069277742,1210.0,1660.0,6.036145117945655,236.0,185.39999999999998,16,4.0,145.0,521.0,12.667795612627074,12.854019118869493,141.35,2,8,28,250,180,5,4,3,126,1,0,86,13,3,23,3,0,31,12,1,26
25,2016,3969,1.2,560000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,4.9,236.0,185.39999999999998,16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,2,2,20,157,50,2,4,3,388,1,1,9,455,3,49,0,0,8,12,4,26
65,2013,6739,69.81260057098365,275000,21.79,998,67.05,90.0,3.0,73.0,3655.0,1620.0,1675.0,2435.0,1458.3461457676958,1459.0579069277742,805.0,1340.0,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,341.0,12.667795612627074,18.6,175.7024856765095,2,2,20,184,118,2,4,3,69,3,1,57,295,3,49,0,0,8,12,4,22
93,2017,1340,1.2,586000,19.0,1199,88.7,110.0,4.0,72.6523747368421,3955.0,1694.0,1544.0,2530.0,1458.3461457676958,1459.0579069277742,1066.0,1663.445324881141,5.1,236.0,185.39999999999998,15,5.0,175.14117647058825,354.0,12.667795612627074,13.7,172.0,2,2,8,66,33,5,4,3,388,1,0,116,476,8,64,0,0,8,12,4,26
74,2017,10360,69.81260057098365,463000,26.0,998,65.71,89.0,3.0,72.6523747368421,3695.0,1655.0,1555.0,2435.0,1430.0,1440.0,820.0,1260.0,6.036145117945655,236.0,185.39999999999998,0,5.0,175.14117647058825,313.0,12.667795612627074,12.854019118869493,175.7024856765095,2,2,20,160,157,2,4,3,108,1,0,116,296,3,49,0,0,16,12,1,23
70,2018,5775,69.81260057098365,699000,14.99,1498,104.5,142.0,4.0,72.6523747368421,4315.0,1822.0,1695.0,2673.0,1560.0,1567.0,1235.0,1770.0,5.2,236.0,185.39999999999998,0,5.0,175.14117647058825,475.0,12.667795612627074,11.5,160.0,2,7,27,236,104,2,4,3,60,1,0,14,261,3,49,0,0,14,12,4,13
62,2018,3968,1.3,593000,27.39,1248,74.0,190.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,985.0,1430.0,4.9,236.0,185.39999999999998,16,5.0,175.14117647058825,339.0,12.667795612627074,12.93,170.0,2,2,20,157,158,5,1,3,108,3,1,9,220,3,6,3,0,8,12,4,26
56,2012,4617,200.0,1050000,12.3,1796,185.0,285.0,4.0,72.6523747368421,4868.0,1854.0,1471.0,2874.0,1585.0,1604.0,1595.0,2150.0,5.6,236.0,185.39999999999998,17,4.0,175.14117647058825,540.0,9.3,11.2,232.0,2,8,21,200,65,4,4,3,48,3,0,138,198,3,49,0,0,8,19,4,26
63,2018,6073,75.0,567000,25.32,1198,77.0,190.0,3.0,72.6523747368421,3700.0,1735.0,1655.0,2385.0,1490.0,1490.0,895.0,1663.445324881141,5.05,236.0,185.39999999999998,14,5.0,175.14117647058825,243.0,12.667795612627074,14.5,160.0,2,7,17,134,141,4,1,3,39,3,1,116,485,3,6,3,0,8,12,4,26
24,2021,8345,69.81260057098365,1750000,19.264094886860857,1451,141.0,250.0,4.0,72.6523747368421,4720.0,1835.0,1760.0,2750.0,1458.3461457676958,1459.0579069277742,1820.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,18,5.0,192.0,155.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,16,123,55,2,4,4,49,1,0,138,101,3,49,3,0,39,12,4,23
14,2022,8613,1.5,1650000,17.88,1498,147.51,250.0,4.0,72.6523747368421,4221.0,1760.0,1612.0,2651.0,1531.0,1516.0,1312.0,1700.0,5.05,236.0,185.39999999999998,17,5.0,175.14117647058825,385.0,12.667795612627074,12.854019118869493,150.49,2,7,31,302,145,2,4,3,89,1,1,138,97,3,76,3,0,56,12,1,26
70,2017,3814,10.0,930000,16.0,1997,140.0,320.0,4.0,72.6523747368421,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,2000.0,2510.0,5.6,236.0,185.39999999999998,17,5.0,175.14117647058825,720.0,12.667795612627074,10.0,185.0,2,7,17,147,15,4,1,5,388,1,1,86,498,3,23,3,0,21,12,4,26
50,2018,5668,69.81260057098365,749000,17.5,1199,88.7,110.0,4.0,72.6523747368421,3999.0,1734.0,1601.0,2555.0,1458.3461457676958,1459.0579069277742,1103.0,1663.445324881141,5.3,236.0,185.39999999999998,16,5.0,175.14117647058825,363.0,12.667795612627074,15.31,164.26,2,7,8,69,52,2,4,3,47,1,1,116,476,8,53,0,0,8,12,1,26
74,2011,2021,69.81260057098365,249000,15.04,1598,103.6,153.0,4.0,72.6523747368421,4384.0,1699.0,1466.0,2552.0,1458.3461457676958,1459.0579069277742,1130.0,1720.0,5.4,236.0,185.39999999999998,15,4.0,175.14117647058825,480.0,12.667795612627074,12.854019118869493,185.0,2,8,31,305,45,2,4,3,108,1,1,138,269,3,49,0,0,8,12,4,26
70,2018,5479,69.81260057098365,899000,17.6,2179,153.86,400.0,4.0,72.6523747368421,4788.0,1900.0,1785.0,2850.0,1458.3461457676958,1459.0579069277742,1925.0,1663.445324881141,5.75,236.0,185.39999999999998,17,5.0,175.14117647058825,128.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,29,257,52,2,1,5,65,1,1,9,142,3,6,3,0,21,9,4,26
65,2013,1567,69.81260057098365,225000,19.81,1086,68.05,99.04,4.0,72.6523747368421,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,860.0,1663.445324881141,4.7,236.0,185.39999999999998,0,5.0,175.14117647058825,225.0,12.667795612627074,14.3,165.0,2,2,9,89,47,4,4,3,49,1,1,116,265,8,49,0,0,8,12,4,13
40,2015,3966,1.3,399000,27.39,1248,74.0,190.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,970.0,1430.0,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,339.0,12.667795612627074,12.93,170.0,2,2,20,157,49,2,1,3,53,1,1,57,220,3,6,3,0,8,12,4,26
60,2010,593,1.0,80000,18.0,995,62.0,90.3,4.0,68.5,3495.0,1495.0,1518.0,2345.0,1315.0,1280.0,840.0,1663.445324881141,4.6,236.0,185.39999999999998,13,5.0,175.14117647058825,170.0,9.3,14.8,161.0,2,2,2,33,8,4,4,3,409,4,1,86,278,8,70,0,0,8,12,4,26
81,2010,1246,1.5,225000,16.8,1497,118.0,146.0,4.0,72.6523747368421,4420.0,1695.0,1480.0,2550.0,1458.3461457676958,1459.0579069277742,1155.0,1663.445324881141,5.3,236.0,185.39999999999998,15,4.0,175.14117647058825,506.0,12.667795612627074,12.854019118869493,175.7024856765095,2,8,8,63,96,2,4,3,60,4,0,57,278,8,33,0,0,8,12,4,26
80,2012,3902,69.81260057098365,137000,19.7,796,46.3,62.0,3.0,68.5,3495.0,1475.0,1460.0,2360.0,1295.0,1290.0,705.0,1140.0,4.6,236.0,185.39999999999998,12,5.0,175.14117647058825,361.810963801579,12.667795612627074,17.7,137.0,2,2,20,154,10,4,4,3,111,1,1,138,278,8,49,0,0,8,1,3,26
1,2014,4242,69.81260057098365,389000,23.4,1248,74.0,190.0,4.0,69.6,3995.0,1695.0,1555.0,2430.0,1485.0,1495.0,1060.0,1505.0,4.8,236.0,185.39999999999998,14,4.0,175.14117647058825,320.0,17.6,12.854019118869493,175.7024856765095,2,8,20,180,82,2,1,3,404,1,1,116,220,3,4,3,0,8,12,4,26
52,2016,3969,1.2,548000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,4.9,236.0,185.39999999999998,16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,2,2,20,157,32,2,4,3,71,1,1,138,455,3,49,0,0,8,12,4,26
70,2021,7484,69.81260057098365,1695000,15.81,1451,141.0,250.0,4.0,72.6523747368421,4655.0,1835.0,1760.0,2750.0,1458.3461457676958,1459.0579069277742,1545.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,17,5.0,175.14117647058825,587.0,12.667795612627074,12.854019118869493,175.7024856765095,2,7,16,122,19,4,4,3,51,1,1,55,278,3,49,3,0,21,12,4,0
5,2021,8161,69.81260057098365,874000,21.0,1197,81.8,114.74,4.0,72.6523747368421,3995.0,1775.0,1505.0,2580.0,1458.3461457676958,1459.0579069277742,1170.0,1663.445324881141,6.036145117945655,236.0,185.39999999999998,16,5.0,175.14117647058825,311.0,12.667795612627074,12.854019118869493,175.7024856765095,2,2,9,90,74,5,4,3,388,1,1,9,46,3,49,0,0,8,12,1,23
53,2018,6415,69.81260057098365,596000,19.5,1199,88.76,110.0,4.0,72.6523747368421,3995.0,1695.0,1501.0,2470.0,1458.3461457676958,1459.0579069277742,917.0,1663.445324881141,4.7,236.0,185.39999999999998,0,4.0,175.14117647058825,420.0,12.667795612627074,15.0,140.0,2,8,8,59,71,2,4,3,69,1,1,138,476,8,53,0,0,8,12,4,26
80,2009,1245,1.5,179000,17.0,1497,118.0,146.0,4.0,72.6523747368421,4420.0,1695.0,1480.0,2550.0,1458.3461457676958,1459.0579069277742,1100.0,1663.445324881141,5.3,236.0,185.39999999999998,15,4.0,175.14117647058825,506.0,12.667795612627074,12.854019118869493,175.7024856765095,2,8,8,63,7,4,4,3,409,4,1,138,278,8,32,0,0,8,12,4,26
66,2017,3969,1.2,501000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,4.9,236.0,185.39999999999998,16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,2,2,20,157,140,5,4,3,59,3,1,9,455,3,49,0,0,8,12,4,26
70,2013,8182,8.0,575000,15.1,2179,140.0,330.0,4.0,72.6523747368421,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,1635.0,2450.0,5.6,236.0,185.39999999999998,17,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.5,175.0,2,7,17,147,11,4,1,5,386,1,1,86,498,3,23,3,0,22,9,4,27
52,2017,3962,1.2,495000,21.4,1197,83.1,115.0,4.0,72.6523747368421,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,870.0,1340.0,4.9,236.0,185.39999999999998,0,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0,2,2,20,157,140,4,4,3,108,1,1,110,455,3,49,0,0,8,12,4,26
